	1657_1	1657_2	1728	1734	1736	1740	1744	1747	1751
YPR178W	22.0	19.0	23.0	13.0	31.0	23.0	8.0	15.0	5.0
YJL128C	26.0	15.0	26.0	7.0	27.0	22.0	14.0	6.0	2.0
YJL127C-B	5.0	3.0	2.0	2.0	5.0	1.0	1.0	5.0	3.0
YJL127C	14.0	14.0	28.0	5.0	28.0	20.0	7.0	7.0	7.0
YJL126W	9.0	10.0	18.0	7.0	22.0	14.0	6.0	5.0	10.0
YJL132W	21.0	16.0	34.0	9.0	47.0	28.0	14.0	5.0	10.0
YJL131C	6.0	5.0	8.0	2.0	11.0	6.0	4.0	2.0	5.0
YJL130C	30.0	39.0	87.0	30.0	65.0	77.0	10.0	29.0	23.0
YJL129C	17.0	11.0	64.0	8.0	82.0	30.0	25.0	9.0	19.0
YLR099W-A	4.0	1.0	13.0	NaN	10.0	7.0	1.0	2.0	NaN
YJL125C	7.0	8.0	18.0	5.0	16.0	15.0	2.0	3.0	2.0
YDL013W	2.0	2.0	10.0	1.0	7.0	5.0	NaN	3.0	3.0
YDL006W	8.0	3.0	10.0	4.0	7.0	8.0	4.0	4.0	3.0
YGL164C	10.0	11.0	19.0	6.0	17.0	10.0	9.0	5.0	15.0
YGL166W	19.0	14.0	26.0	5.0	29.0	16.0	6.0	7.0	8.0
YGL171W	7.0	12.0	7.0	6.0	17.0	7.0	5.0	4.0	6.0
YGL172W	5.0	2.0	1.0	1.0	6.0	4.0	2.0	3.0	NaN
YGL173C	30.0	16.0	43.0	14.0	36.0	28.0	9.0	10.0	12.0
YGL174W	9.0	6.0	16.0	4.0	6.0	11.0	2.0	9.0	2.0
YGL167C	7.0	8.0	24.0	7.0	14.0	14.0	5.0	11.0	7.0
YGL168W	3.0	2.0	10.0	1.0	11.0	11.0	5.0	1.0	3.0
YGL169W	8.0	11.0	11.0	8.0	12.0	15.0	NaN	4.0	5.0
YGL170C	12.0	NaN	11.0	3.0	9.0	8.0	4.0	1.0	3.0
YBR212W	19.0	20.0	46.0	14.0	47.0	32.0	18.0	8.0	17.0
YBR213W	17.0	17.0	34.0	12.0	31.0	31.0	8.0	9.0	12.0
YBR210W	4.0	1.0	3.0	NaN	3.0	2.0	NaN	NaN	1.0
YBR211C	2.0	6.0	2.0	2.0	9.0	6.0	NaN	NaN	2.0
YBR216C	14.0	17.0	13.0	12.0	32.0	10.0	7.0	1.0	11.0
YBR217W	4.0	1.0	9.0	2.0	9.0	3.0	NaN	3.0	NaN
YBR214W	25.0	17.0	52.0	15.0	60.0	35.0	23.0	9.0	16.0
YBR215W	2.0	6.0	15.0	3.0	18.0	12.0	1.0	1.0	4.0
YDR017C	19.0	8.0	25.0	9.0	48.0	38.0	6.0	8.0	10.0
YBR218C	60.0	41.0	82.0	30.0	112.0	59.0	47.0	24.0	35.0
YBR219C	10.0	5.0	12.0	6.0	15.0	13.0	11.0	4.0	9.0
YDL014W	2.0	2.0	1.0	1.0	2.0	2.0	NaN	2.0	1.0
YDR058C	3.0	4.0	7.0	2.0	14.0	8.0	4.0	2.0	6.0
YLR113W	21.0	14.0	42.0	8.0	53.0	25.0	3.0	8.0	12.0
YGR271W	51.0	45.0	94.0	29.0	92.0	47.0	17.0	28.0	31.0
YGR271C-A	3.0	2.0	NaN	NaN	5.0	4.0	NaN	1.0	2.0
YGR268C	32.0	32.0	64.0	22.0	66.0	45.0	37.0	21.0	29.0
YGR270W	26.0	29.0	83.0	23.0	115.0	66.0	23.0	27.0	26.0
YGR275W	5.0	3.0	12.0	1.0	13.0	5.0	6.0	2.0	3.0
YGR276C	9.0	9.0	12.0	2.0	9.0	8.0	3.0	2.0	6.0
YPL237W	3.0	2.0	1.0	2.0	3.0	3.0	NaN	NaN	NaN
YGR274C	7.0	6.0	7.0	3.0	12.0	8.0	5.0	5.0	8.0
YHR073W	38.0	31.0	37.0	26.0	72.0	39.0	19.0	18.0	24.0
YHR074W	9.0	8.0	8.0	8.0	8.0	4.0	5.0	5.0	6.0
YGR278W	3.0	4.0	5.0	1.0	6.0	3.0	3.0	5.0	3.0
YHR069C	4.0	4.0	9.0	3.0	11.0	3.0	1.0	2.0	2.0
YHR070W	7.0	7.0	8.0	5.0	13.0	8.0	NaN	4.0	5.0
YHR071W	15.0	17.0	46.0	13.0	42.0	40.0	18.0	9.0	12.0
YHR072W	10.0	8.0	15.0	3.0	14.0	9.0	4.0	6.0	11.0
YDR470C	7.0	4.0	9.0	6.0	10.0	3.0	3.0	5.0	4.0
YDR469W	2.0	NaN	5.0	1.0	10.0	4.0	1.0	3.0	1.0
YNL027W	16.0	15.0	32.0	14.0	33.0	20.0	10.0	13.0	8.0
YNL029C	26.0	16.0	34.0	16.0	43.0	30.0	14.0	13.0	20.0
YDR475C	35.0	21.0	41.0	18.0	53.0	40.0	14.0	14.0	23.0
YDR473C	3.0	2.0	6.0	NaN	6.0	3.0	2.0	2.0	2.0
YDR477W	12.0	11.0	15.0	8.0	15.0	14.0	3.0	5.0	2.0
YDR476C	29.0	16.0	78.0	14.0	66.0	58.0	27.0	19.0	21.0
YDR479C	22.0	18.0	29.0	9.0	43.0	19.0	7.0	7.0	19.0
YDR478W	3.0	3.0	2.0	1.0	2.0	NaN	NaN	1.0	NaN
YIL003W	9.0	8.0	15.0	4.0	18.0	19.0	3.0	11.0	6.0
YIL002W-A	5.0	6.0	8.0	3.0	6.0	8.0	3.0	4.0	2.0
YIL002C	78.0	86.0	91.0	53.0	136.0	78.0	59.0	32.0	70.0
YIL001W	76.0	72.0	96.0	50.0	120.0	89.0	39.0	33.0	70.0
YIR001C	39.0	45.0	34.0	21.0	37.0	27.0	17.0	16.0	15.0
YIR002C	55.0	65.0	38.0	27.0	92.0	63.0	28.0	27.0	38.0
YPL195W	12.0	7.0	24.0	13.0	30.0	15.0	5.0	8.0	7.0
YNL183C	19.0	15.0	35.0	22.0	41.0	22.0	10.0	7.0	14.0
YMR123W	1.0	1.0	1.0	NaN	4.0	1.0	1.0	NaN	1.0
YCR101C	11.0	6.0	3.0	7.0	12.0	6.0	8.0	5.0	8.0
YPR198W	14.0	13.0	17.0	7.0	25.0	12.0	12.0	7.0	14.0
YDR034C	29.0	19.0	37.0	23.0	26.0	28.0	27.0	9.0	25.0
YNL159C	1.0	4.0	7.0	3.0	6.0	7.0	4.0	1.0	5.0
YNL160W	14.0	3.0	10.0	4.0	17.0	11.0	8.0	2.0	4.0
YNL161W	6.0	3.0	3.0	NaN	2.0	4.0	1.0	2.0	3.0
YNL162W-A	3.0	NaN	2.0	NaN	NaN	1.0	1.0	NaN	NaN
YNL163C	18.0	27.0	12.0	13.0	15.0	12.0	7.0	7.0	6.0
YNL164C	13.0	9.0	18.0	8.0	20.0	13.0	9.0	8.0	15.0
YNL165W	13.0	8.0	15.0	6.0	31.0	12.0	10.0	7.0	10.0
YPR097W	39.0	30.0	45.0	21.0	74.0	38.0	14.0	15.0	23.0
YPR098C	2.0	6.0	21.0	2.0	16.0	8.0	7.0	1.0	4.0
YPR095C	31.0	23.0	33.0	18.0	57.0	31.0	13.0	13.0	22.0
YPR096C	9.0	9.0	9.0	3.0	8.0	6.0	6.0	3.0	4.0
YPR093C	19.0	17.0	36.0	13.0	36.0	26.0	12.0	6.0	10.0
YPR094W	2.0	3.0	3.0	2.0	5.0	3.0	NaN	2.0	1.0
YNL157W	7.0	4.0	10.0	2.0	12.0	11.0	7.0	1.0	8.0
YNL158W	5.0	2.0	3.0	3.0	2.0	2.0	1.0	1.0	3.0
YGR090W	13.0	8.0	14.0	10.0	20.0	9.0	1.0	6.0	4.0
YGR091W	10.0	6.0	14.0	1.0	16.0	13.0	6.0	5.0	8.0
YGR088W	17.0	12.0	29.0	4.0	30.0	20.0	11.0	5.0	10.0
YGR089W	9.0	5.0	31.0	6.0	23.0	18.0	7.0	9.0	8.0
YGR086C	17.0	9.0	27.0	6.0	37.0	17.0	12.0	6.0	4.0
YGR087C	43.0	42.0	115.0	24.0	101.0	63.0	35.0	22.0	47.0
YGR084C	11.0	11.0	30.0	8.0	25.0	12.0	14.0	4.0	10.0
YGR085C	1.0	2.0	6.0	1.0	5.0	1.0	NaN	NaN	NaN
YDR336W	15.0	15.0	28.0	9.0	38.0	30.0	9.0	10.0	11.0
YDR335W	6.0	19.0	27.0	10.0	40.0	19.0	5.0	11.0	7.0
YDR338C	13.0	10.0	27.0	5.0	34.0	24.0	13.0	6.0	24.0
YOR232W	2.0	NaN	3.0	1.0	2.0	2.0	NaN	2.0	2.0
YDR332W	14.0	8.0	23.0	4.0	20.0	20.0	4.0	4.0	2.0
YDR331W	3.0	3.0	7.0	2.0	6.0	8.0	4.0	4.0	2.0
YGR092W	5.0	4.0	8.0	6.0	7.0	7.0	2.0	4.0	3.0
YGR093W	18.0	11.0	24.0	9.0	30.0	23.0	13.0	9.0	11.0
YDR288W	5.0	NaN	5.0	4.0	8.0	3.0	NaN	2.0	3.0
YDR287W	7.0	3.0	10.0	2.0	12.0	7.0	6.0	1.0	3.0
YDR291W	26.0	26.0	62.0	14.0	79.0	24.0	14.0	15.0	22.0
YDR289C	3.0	1.0	1.0	1.0	1.0	1.0	NaN	NaN	2.0
YDR284C	16.0	10.0	20.0	8.0	32.0	16.0	10.0	6.0	13.0
YDR283C	37.0	20.0	80.0	24.0	98.0	56.0	25.0	28.0	24.0
YDR286C	2.0	3.0	4.0	NaN	8.0	4.0	1.0	3.0	2.0
YDR285W	13.0	8.0	21.0	5.0	20.0	15.0	6.0	11.0	8.0
YAR009C	3.0	NaN	1.0	1.0	3.0	3.0	NaN	3.0	NaN
YDR293C	71.0	34.0	44.0	28.0	41.0	45.0	8.0	18.0	34.0
YDR292C	16.0	11.0	11.0	4.0	19.0	15.0	3.0	8.0	8.0
YBR201W	3.0	2.0	5.0	2.0	8.0	3.0	4.0	NaN	1.0
YBR203W	32.0	21.0	51.0	20.0	59.0	39.0	15.0	15.0	13.0
YJL101C	20.0	17.0	21.0	7.0	45.0	20.0	2.0	7.0	4.0
YBR202W	16.0	8.0	22.0	10.0	26.0	13.0	6.0	7.0	11.0
YDL024C	17.0	10.0	44.0	4.0	45.0	28.0	6.0	14.0	10.0
YDL056W	24.0	18.0	45.0	13.0	69.0	39.0	8.0	13.0	8.0
YDL180W	15.0	7.0	23.0	7.0	21.0	21.0	7.0	6.0	11.0
YIL173W	5.0	4.0	14.0	2.0	8.0	7.0	3.0	3.0	3.0
YJR042W	10.0	15.0	15.0	10.0	15.0	9.0	3.0	4.0	5.0
YAR008W	6.0	9.0	6.0	9.0	6.0	6.0	6.0	2.0	4.0
YPR180W	3.0	2.0	2.0	2.0	5.0	1.0	NaN	1.0	NaN
YBR204C	9.0	13.0	18.0	9.0	23.0	14.0	11.0	5.0	6.0
YER091C	14.0	15.0	38.0	2.0	39.0	16.0	8.0	2.0	16.0
YER090W	14.0	9.0	23.0	8.0	20.0	15.0	5.0	8.0	12.0
YER089C	61.0	43.0	70.0	37.0	87.0	51.0	36.0	16.0	39.0
YER088C	46.0	39.0	59.0	27.0	88.0	40.0	18.0	28.0	28.0
YOR042W	20.0	18.0	23.0	9.0	58.0	30.0	19.0	10.0	11.0
YER087W	6.0	8.0	33.0	8.0	23.0	25.0	1.0	6.0	6.0
YER086W	7.0	6.0	18.0	8.0	23.0	5.0	4.0	2.0	8.0
YER085C	3.0	5.0	7.0	3.0	4.0	2.0	3.0	NaN	1.0
YMR091C	9.0	11.0	23.0	6.0	20.0	15.0	3.0	7.0	8.0
YMR090W	18.0	11.0	15.0	8.0	26.0	12.0	3.0	4.0	3.0
YMR089C	5.0	6.0	9.0	6.0	8.0	11.0	4.0	7.0	3.0
YMR088C	14.0	11.0	16.0	9.0	32.0	16.0	8.0	8.0	8.0
YMR095C	11.0	9.0	24.0	2.0	20.0	16.0	9.0	2.0	15.0
YMR094W	2.0	2.0	3.0	2.0	2.0	1.0	NaN	NaN	2.0
YER093C	19.0	16.0	42.0	15.0	43.0	25.0	10.0	10.0	14.0
YER092W	10.0	11.0	42.0	8.0	20.0	25.0	5.0	7.0	6.0
YMR162C	49.0	32.0	69.0	23.0	74.0	62.0	28.0	30.0	33.0
YMR161W	4.0	8.0	13.0	4.0	23.0	11.0	6.0	6.0	7.0
YMR160W	18.0	9.0	21.0	11.0	34.0	16.0	12.0	8.0	8.0
YMR159C	4.0	3.0	14.0	6.0	11.0	9.0	3.0	2.0	2.0
YMR166C	8.0	4.0	15.0	4.0	16.0	7.0	NaN	5.0	1.0
YMR165C	20.0	12.0	40.0	14.0	35.0	28.0	6.0	4.0	8.0
YFR013W	25.0	31.0	33.0	21.0	41.0	21.0	11.0	18.0	13.0
YFR012W-A	2.0	1.0	2.0	NaN	4.0	2.0	NaN	NaN	NaN
YFR012W	7.0	8.0	5.0	3.0	13.0	12.0	1.0	2.0	2.0
YFR011C	8.0	3.0	6.0	4.0	11.0	3.0	4.0	2.0	5.0
YFR010W	26.0	25.0	49.0	25.0	70.0	33.0	26.0	13.0	19.0
YFR009W	21.0	23.0	23.0	9.0	56.0	29.0	18.0	13.0	17.0
YFR008W	2.0	10.0	8.0	1.0	11.0	4.0	2.0	3.0	3.0
YFR007W	24.0	27.0	23.0	15.0	27.0	22.0	14.0	11.0	11.0
YFR006W	48.0	32.0	44.0	17.0	53.0	51.0	35.0	19.0	25.0
YFR005C	2.0	3.0	3.0	1.0	4.0	2.0	3.0	1.0	2.0
YER075C	9.0	10.0	19.0	11.0	46.0	19.0	12.0	8.0	13.0
YPR045C	6.0	7.0	19.0	8.0	13.0	9.0	7.0	6.0	6.0
YDL019C	42.0	33.0	79.0	15.0	69.0	54.0	15.0	25.0	21.0
YDL184C	2.0	2.0	4.0	2.0	2.0	2.0	NaN	2.0	2.0
YML036W	5.0	2.0	8.0	3.0	7.0	8.0	2.0	2.0	4.0
YER068W	14.0	15.0	23.0	11.0	30.0	19.0	13.0	9.0	14.0
YER067W	5.0	7.0	8.0	NaN	10.0	8.0	6.0	1.0	3.0
YER070W	10.0	10.0	26.0	5.0	16.0	17.0	7.0	6.0	9.0
YER069W	53.0	46.0	89.0	38.0	94.0	68.0	27.0	22.0	30.0
YER072W	7.0	9.0	24.0	1.0	39.0	27.0	5.0	4.0	3.0
YER071C	3.0	3.0	7.0	2.0	6.0	6.0	3.0	2.0	1.0
YER073W	13.0	11.0	29.0	8.0	40.0	16.0	14.0	7.0	11.0
YIL072W	44.0	46.0	9.0	31.0	24.0	10.0	27.0	2.0	33.0
YIL071C	7.0	7.0	6.0	5.0	12.0	8.0	8.0	3.0	6.0
YPR204W	1.0	1.0	NaN	NaN	NaN	1.0	1.0	NaN	2.0
YCR023C	44.0	44.0	31.0	30.0	47.0	29.0	26.0	6.0	13.0
YMR097C	53.0	7.0	19.0	5.0	12.0	10.0	31.0	4.0	5.0
YER180C-A	2.0	4.0	4.0	3.0	3.0	2.0	2.0	1.0	NaN
YER180C	7.0	4.0	6.0	3.0	10.0	6.0	4.0	1.0	10.0
YNL022C	9.0	10.0	17.0	5.0	25.0	15.0	2.0	5.0	6.0
YMR273C	29.0	17.0	43.0	8.0	38.0	27.0	17.0	14.0	15.0
YER175W-A	3.0	1.0	7.0	2.0	6.0	5.0	2.0	NaN	NaN
YER175C	25.0	25.0	43.0	17.0	40.0	38.0	19.0	16.0	17.0
YER174C	14.0	5.0	16.0	7.0	23.0	12.0	8.0	4.0	6.0
YER173W	24.0	21.0	26.0	10.0	37.0	19.0	13.0	7.0	11.0
YER179W	27.0	13.0	43.0	14.0	48.0	30.0	13.0	16.0	16.0
YER178W	20.0	22.0	37.0	16.0	35.0	19.0	10.0	11.0	7.0
YMR266W	31.0	18.0	36.0	18.0	49.0	22.0	22.0	9.0	14.0
YER176W	92.0	76.0	188.0	57.0	165.0	158.0	92.0	57.0	56.0
YBR168W	3.0	NaN	5.0	2.0	6.0	5.0	1.0	1.0	4.0
YBR169C	28.0	21.0	35.0	19.0	50.0	22.0	10.0	10.0	19.0
YAR018C	1.0	4.0	15.0	2.0	12.0	8.0	2.0	2.0	8.0
YPR183W	5.0	3.0	5.0	3.0	10.0	7.0	3.0	4.0	4.0
YIL078W	14.0	12.0	16.0	10.0	18.0	10.0	5.0	5.0	7.0
YPL003W	34.0	29.0	49.0	16.0	58.0	52.0	23.0	20.0	27.0
YLR126C	9.0	4.0	13.0	2.0	15.0	3.0	6.0	3.0	5.0
YBR161W	5.0	6.0	6.0	NaN	10.0	3.0	5.0	1.0	10.0
YBR162C	14.0	5.0	22.0	4.0	42.0	20.0	11.0	3.0	10.0
YBR162W-A	3.0	1.0	6.0	NaN	8.0	5.0	1.0	3.0	1.0
YIL077C	23.0	25.0	35.0	23.0	38.0	25.0	22.0	11.0	14.0
YBR164C	3.0	2.0	10.0	2.0	14.0	11.0	1.0	2.0	4.0
YBR165W	3.0	1.0	8.0	5.0	12.0	2.0	6.0	3.0	2.0
YBR166C	10.0	9.0	19.0	5.0	23.0	17.0	6.0	9.0	5.0
YBR167C	2.0	3.0	3.0	2.0	3.0	4.0	2.0	1.0	NaN
YAL007C	3.0	7.0	5.0	6.0	15.0	5.0	4.0	5.0	6.0
YPL259C	25.0	14.0	37.0	10.0	47.0	25.0	13.0	9.0	16.0
YKL179C	17.0	7.0	29.0	4.0	27.0	11.0	2.0	3.0	8.0
YOR321W	18.0	16.0	46.0	8.0	61.0	32.0	21.0	11.0	19.0
YPL260W	9.0	4.0	16.0	10.0	25.0	11.0	3.0	4.0	7.0
YLR129W	14.0	6.0	5.0	7.0	12.0	8.0	4.0	7.0	3.0
YOR219C	34.0	13.0	55.0	16.0	62.0	49.0	17.0	12.0	32.0
YLR130C	25.0	20.0	44.0	8.0	48.0	23.0	9.0	10.0	12.0
YAR015W	7.0	7.0	5.0	6.0	5.0	4.0	1.0	4.0	3.0
YNL312W	1.0	NaN	1.0	NaN	1.0	NaN	1.0	NaN	NaN
YDR045C	1.0	NaN	1.0	NaN	3.0	2.0	NaN	NaN	NaN
YLR131C	30.0	10.0	33.0	6.0	52.0	26.0	8.0	8.0	11.0
YLR023C	25.0	17.0	51.0	14.0	70.0	51.0	20.0	26.0	11.0
YMR168C	7.0	3.0	8.0	1.0	10.0	7.0	1.0	4.0	1.0
YLR132C	2.0	NaN	NaN	NaN	1.0	1.0	NaN	NaN	1.0
YLR025W	1.0	NaN	1.0	NaN	1.0	3.0	NaN	NaN	2.0
YLR134W	9.0	14.0	34.0	4.0	36.0	15.0	5.0	4.0	6.0
YOR067C	11.0	20.0	31.0	13.0	35.0	18.0	7.0	6.0	6.0
YPR185W	22.0	20.0	35.0	16.0	57.0	30.0	16.0	13.0	27.0
YMR081C	9.0	9.0	28.0	7.0	36.0	23.0	7.0	6.0	6.0
YNL053W	40.0	36.0	44.0	19.0	73.0	33.0	39.0	14.0	36.0
YMR083W	19.0	10.0	29.0	5.0	32.0	18.0	8.0	4.0	3.0
YMR084W	3.0	4.0	24.0	10.0	21.0	13.0	2.0	6.0	6.0
YNL056W	1.0	8.0	12.0	3.0	18.0	6.0	7.0	3.0	2.0
YPL123C	4.0	7.0	11.0	3.0	19.0	8.0	8.0	1.0	2.0
YOR279C	11.0	9.0	27.0	7.0	22.0	17.0	8.0	8.0	10.0
YMR085W	6.0	2.0	15.0	2.0	24.0	6.0	4.0	1.0	6.0
YPR013C	12.0	15.0	20.0	3.0	28.0	19.0	11.0	9.0	14.0
YMR077C	12.0	4.0	9.0	4.0	14.0	11.0	NaN	8.0	5.0
YDL156W	18.0	16.0	52.0	8.0	47.0	37.0	11.0	18.0	14.0
YPR186C	4.0	6.0	6.0	1.0	13.0	7.0	NaN	5.0	2.0
YMR078C	11.0	9.0	16.0	5.0	13.0	14.0	NaN	5.0	3.0
YOL128C	10.0	7.0	35.0	9.0	21.0	18.0	15.0	11.0	14.0
YOR002W	35.0	32.0	52.0	10.0	60.0	54.0	16.0	19.0	12.0
YMR079W	1.0	3.0	1.0	2.0	6.0	3.0	2.0	NaN	2.0
YBR250W	21.0	12.0	30.0	6.0	39.0	15.0	16.0	9.0	9.0
YOL136C	4.0	4.0	6.0	3.0	16.0	4.0	NaN	2.0	11.0
YOL137W	11.0	7.0	19.0	5.0	27.0	15.0	5.0	12.0	7.0
YOL133W	4.0	1.0	NaN	1.0	NaN	NaN	NaN	NaN	NaN
YMR080C	19.0	13.0	37.0	6.0	52.0	21.0	10.0	11.0	13.0
YOL131W	1.0	1.0	8.0	1.0	6.0	8.0	1.0	2.0	NaN
YOL132W	20.0	7.0	35.0	3.0	26.0	23.0	12.0	10.0	8.0
YOL129W	5.0	5.0	12.0	6.0	22.0	15.0	2.0	2.0	9.0
YOL130W	12.0	8.0	6.0	1.0	7.0	6.0	3.0	4.0	6.0
YOL065C	14.0	6.0	21.0	5.0	16.0	13.0	8.0	3.0	13.0
YPR034W	4.0	2.0	1.0	2.0	3.0	4.0	1.0	1.0	2.0
YPL043W	16.0	12.0	13.0	6.0	19.0	13.0	2.0	5.0	4.0
YOL078W	17.0	15.0	19.0	10.0	11.0	19.0	3.0	5.0	2.0
YPR187W	1.0	2.0	NaN	1.0	1.0	NaN	NaN	NaN	NaN
YPL040C	12.0	11.0	42.0	12.0	18.0	32.0	4.0	7.0	9.0
YOR003W	62.0	60.0	56.0	13.0	90.0	49.0	25.0	29.0	36.0
YPL041C	11.0	3.0	24.0	2.0	28.0	11.0	7.0	3.0	3.0
YPR027C	1.0	2.0	3.0	2.0	5.0	3.0	2.0	2.0	2.0
YPL038W-A	1.0	2.0	3.0	NaN	6.0	4.0	NaN	1.0	2.0
YLR436C	26.0	18.0	102.0	15.0	86.0	45.0	20.0	14.0	29.0
YOR255W	7.0	7.0	17.0	1.0	20.0	8.0	6.0	2.0	7.0
YPR112C	6.0	3.0	9.0	2.0	3.0	2.0	5.0	4.0	NaN
YPL039W	6.0	8.0	22.0	5.0	36.0	21.0	14.0	5.0	8.0
YDL123W	1.0	3.0	14.0	1.0	10.0	4.0	2.0	1.0	1.0
YCR010C	10.0	12.0	21.0	5.0	24.0	20.0	4.0	1.0	6.0
YPR019W	23.0	23.0	32.0	17.0	32.0	27.0	2.0	12.0	13.0
YDL124W	15.0	11.0	54.0	8.0	47.0	36.0	13.0	9.0	14.0
YPR145C-A	11.0	11.0	13.0	6.0	15.0	9.0	4.0	4.0	7.0
YPL037C	4.0	1.0	3.0	3.0	4.0	2.0	2.0	NaN	1.0
YKL214C	2.0	6.0	18.0	3.0	13.0	5.0	2.0	1.0	7.0
YKL213C	18.0	8.0	57.0	13.0	57.0	17.0	10.0	7.0	11.0
YPL138C	7.0	10.0	17.0	7.0	24.0	7.0	12.0	7.0	6.0
YKL215C	35.0	43.0	113.0	31.0	86.0	50.0	17.0	14.0	30.0
YKL218C	23.0	18.0	60.0	12.0	48.0	36.0	14.0	8.0	9.0
YJR014W	6.0	4.0	9.0	NaN	9.0	7.0	1.0	3.0	NaN
YJL043W	45.0	48.0	83.0	30.0	78.0	46.0	34.0	27.0	36.0
YKL219W	11.0	2.0	25.0	4.0	10.0	6.0	6.0	NaN	2.0
YKL222C	15.0	8.0	62.0	9.0	35.0	31.0	17.0	5.0	10.0
YKL221W	18.0	22.0	56.0	9.0	34.0	26.0	14.0	9.0	18.0
YBL061C	14.0	10.0	14.0	9.0	24.0	13.0	11.0	5.0	11.0
YBL060W	17.0	13.0	22.0	12.0	49.0	25.0	8.0	7.0	20.0
YDL229W	7.0	6.0	22.0	5.0	19.0	21.0	7.0	8.0	4.0
YBL059W	1.0	5.0	6.0	NaN	17.0	14.0	3.0	3.0	2.0
YBL058W	8.0	10.0	20.0	8.0	16.0	15.0	3.0	5.0	1.0
YBL057C	8.0	7.0	10.0	3.0	13.0	17.0	4.0	2.0	2.0
YBL056W	10.0	8.0	19.0	4.0	30.0	9.0	4.0	4.0	8.0
YBL055C	19.0	15.0	25.0	11.0	35.0	15.0	9.0	5.0	14.0
YBL054W	10.0	10.0	13.0	4.0	36.0	18.0	7.0	3.0	9.0
YBL052C	13.0	11.0	21.0	8.0	29.0	11.0	10.0	6.0	16.0
YDR079W	3.0	2.0	13.0	3.0	8.0	10.0	3.0	4.0	3.0
YPR018W	2.0	4.0	20.0	2.0	10.0	5.0	NaN	3.0	1.0
YOR217W	10.0	11.0	19.0	7.0	23.0	11.0	2.0	5.0	11.0
YNL024C-A	3.0	NaN	2.0	1.0	3.0	3.0	NaN	1.0	4.0
YLR183C	13.0	12.0	28.0	6.0	32.0	16.0	10.0	10.0	11.0
YPR189W	26.0	22.0	37.0	17.0	38.0	24.0	4.0	15.0	13.0
YDL042C	26.0	19.0	46.0	14.0	39.0	58.0	23.0	27.0	16.0
YLR277C	6.0	5.0	4.0	4.0	6.0	3.0	3.0	7.0	1.0
YLR278C	34.0	17.0	62.0	8.0	80.0	44.0	23.0	15.0	24.0
YLR281C	14.0	9.0	33.0	8.0	28.0	27.0	11.0	6.0	6.0
YLR272C	10.0	10.0	25.0	7.0	19.0	21.0	1.0	10.0	7.0
YLR273C	16.0	8.0	15.0	4.0	35.0	14.0	5.0	2.0	8.0
YLR274W	11.0	8.0	16.0	6.0	19.0	6.0	NaN	6.0	10.0
YLR383W	9.0	6.0	10.0	4.0	7.0	12.0	2.0	8.0	4.0
YDR070C	3.0	NaN	4.0	1.0	2.0	1.0	1.0	1.0	1.0
YLR283W	10.0	3.0	26.0	4.0	24.0	17.0	16.0	7.0	7.0
YLR284C	1.0	NaN	7.0	2.0	6.0	4.0	3.0	NaN	1.0
YCL055W	14.0	13.0	19.0	9.0	21.0	18.0	9.0	9.0	10.0
YLR385C	6.0	6.0	14.0	5.0	12.0	12.0	7.0	1.0	5.0
YDR012W	1.0	2.0	8.0	2.0	7.0	6.0	3.0	5.0	1.0
YOL003C	28.0	29.0	50.0	10.0	56.0	37.0	12.0	20.0	21.0
YDL040C	9.0	8.0	13.0	6.0	30.0	11.0	3.0	6.0	5.0
YLR387C	16.0	7.0	20.0	12.0	40.0	15.0	14.0	5.0	15.0
YKL098W	12.0	9.0	44.0	9.0	26.0	19.0	8.0	4.0	8.0
YKL096C-B	5.0	NaN	3.0	2.0	NaN	1.0	3.0	1.0	1.0
YKL100C	19.0	14.0	44.0	7.0	28.0	20.0	8.0	8.0	14.0
YKL099C	3.0	4.0	23.0	3.0	6.0	6.0	2.0	2.0	2.0
YKL095W	4.0	NaN	27.0	2.0	4.0	5.0	1.0	NaN	1.0
YKL094W	22.0	21.0	62.0	10.0	56.0	29.0	17.0	12.0	16.0
YKL096W-A	5.0	4.0	9.0	2.0	1.0	2.0	2.0	1.0	2.0
YKL096W	10.0	5.0	45.0	5.0	32.0	23.0	17.0	7.0	5.0
YKR042W	2.0	5.0	102.0	14.0	107.0	67.0	48.0	31.0	23.0
YKR043C	27.0	19.0	67.0	14.0	97.0	59.0	38.0	19.0	26.0
YKL093W	4.0	8.0	33.0	9.0	30.0	5.0	9.0	1.0	9.0
YKL092C	15.0	9.0	31.0	3.0	24.0	16.0	6.0	4.0	6.0
YNL300W	3.0	3.0	12.0	5.0	12.0	9.0	8.0	3.0	4.0
YLR181C	9.0	10.0	23.0	14.0	35.0	19.0	4.0	5.0	11.0
YPL086C	4.0	3.0	11.0	2.0	7.0	6.0	1.0	2.0	2.0
YOL002C	31.0	24.0	36.0	10.0	53.0	28.0	12.0	18.0	13.0
YPL244C	16.0	17.0	32.0	15.0	47.0	27.0	16.0	12.0	9.0
YOL064C	7.0	4.0	12.0	3.0	12.0	12.0	2.0	5.0	1.0
YLR247C	31.0	18.0	57.0	15.0	77.0	50.0	19.0	17.0	26.0
YPR033C	9.0	10.0	4.0	5.0	10.0	7.0	2.0	3.0	6.0
YCL016C	13.0	14.0	12.0	10.0	13.0	18.0	3.0	5.0	7.0
